Biome,Ecoregion,Variable,Mean,Standard deviation,mtry,RMSE,Rsquared,MAE,Irreplaceable/AGC/BGC,Biome code
Flooded Grasslands & Savannas,Amur meadow steppe,Navigable water,46.8199523,1.2477195,4,34.049131,0.6216085,21.621361,irrep,FloodSS
Flooded Grasslands & Savannas,Amur meadow steppe,Pastures,62.2681455,9.4823117,4,34.049131,0.6216085,21.621361,irrep,FloodSS
Flooded Grasslands & Savannas,Amur meadow steppe,Population density,78.2267226,2.4108226,4,34.049131,0.6216085,21.621361,irrep,FloodSS
Flooded Grasslands & Savannas,Amur meadow steppe,Roads,33.638242,2.2878752,4,34.049131,0.6216085,21.621361,irrep,FloodSS
Flooded Grasslands & Savannas,Amur meadow steppe,y,100,0,4,34.049131,0.6216085,21.621361,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,Croplands,0,0,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,Navigable water,31.6444122,0.9477081,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,Pastures,54.1745375,6.3614982,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,Population density,96.1578005,9.4114283,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,Roads,39.4128541,3.0216337,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Everglades,y,76.2477228,13.378488,4,51.023736,0.7804855,35.577428,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,Croplands,12.6670963,1.6623256,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,Navigable water,99.0329498,2.3687794,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,Pastures,49.8350421,1.5846714,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,Population density,95.3019906,5.9334771,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,Roads,43.7489637,3.7681979,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Inner Niger Delta flooded savanna,y,78.6038943,7.3452052,4,5.532733,0.4537966,2.848713,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,Croplands,0,0,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,Navigable water,28.0787736,2.9171835,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,Pastures,64.6906522,5.0432632,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,Population density,100,0,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,Roads,32.0831386,2.0482789,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Pantanal,y,93.8210937,0.6933982,4,19.207894,0.5427148,14.104198,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,Croplands,3.5817518,1.5584549,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,Navigable water,40.1020907,3.9703689,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,Pastures,39.6087246,2.4639234,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,Population density,33.1191736,1.4401151,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,Roads,37.7311512,1.2447844,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Paraná flooded savanna,y,100,0,4,30.015447,0.7593866,21.279684,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,Croplands,12.8314367,6.2738382,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,Navigable water,15.0810254,1.7374267,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,Pastures,47.1959981,8.0295386,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,Population density,33.8795968,6.7994032,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,Roads,66.0571199,5.0037085,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Rann of Kutch seasonal salt marsh,y,100,0,4,15.953403,0.3516158,9.538341,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,Croplands,0.7982686,1.9553506,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,Navigable water,66.5750845,2.9291918,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,Pastures,40.5174095,2.4965586,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,Population density,87.3174606,6.2600122,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,Roads,98.1582504,4.5113466,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Saharan flooded grasslands,y,83.6514614,3.641719,4,15.262895,0.561218,9.232337,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,Croplands,0,0,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,Navigable water,99.7137259,0.4434939,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,Pastures,53.5778198,2.131942,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,Population density,72.5500266,8.4397445,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,Roads,72.2470905,1.6456118,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Southern Cone Mesopotamian savanna,y,92.4825185,6.6171581,4,15.624736,0.4387936,8.599477,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,Croplands,8.4880748,3.5692861,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,Navigable water,100,0,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,Pastures,71.4621956,5.2515868,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,Population density,89.7405142,9.57367,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,Roads,44.1712085,1.7689107,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Suiphun-Khanka meadows and forest meadows,y,74.8910517,8.5301701,4,15.076681,0.7261456,5.819146,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,Croplands,5.1053786,1.154955,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,Navigable water,49.352665,4.6636338,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,Pastures,47.1171415,5.1601545,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,Population density,100,0,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,Roads,56.6863921,6.2395451,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian coastal flooded savanna,y,87.5906204,6.9901452,7,21.452433,0.7811284,13.803613,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,Croplands,3.6149864,5.6003129,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,Navigable water,56.9023733,8.5826,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,Pastures,68.7440494,9.773411,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,Population density,78.1254839,7.0983802,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,Roads,54.1876068,7.1527155,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian flooded grasslands,y,100,0,7,19.646412,0.6086072,13.775614,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,Croplands,2.3885637,2.6165405,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,Navigable water,12.9955583,1.5288282,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,Pastures,37.935486,9.1231198,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,Population density,32.5305371,6.4903464,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,Roads,22.0077535,9.6938826,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Flooded Grasslands & Savannas,Zambezian halophytics,y,100,0,2,4.28134,0.6566241,2.161927,irrep,FloodSS
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,Croplands,19.68145352,14.42043031,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,Navigable water,54.4224199,12.58718549,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,Pastures,19.40949763,12.262025,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,Population density,76.72437304,9.99855671,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,Roads,0.79307938,2.29023198,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya freshwater swamp forests,y,99.83159348,0.71800193,4,45.02251,0.4713923,29.35456,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,Croplands,0.10234262,0.45878375,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,Navigable water,75.65750886,6.11894456,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,Pastures,53.61492825,4.49524347,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,Population density,47.90911961,7.76737588,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,Roads,34.44418527,8.31960114,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Chao Phraya lowland moist deciduous forests,y,100,0,4,84.62622,0.7068878,57.76585,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Croplands,23.67410572,5.12165252,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Navigable water,54.41612711,6.70634112,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Pastures,59.41546358,7.95436354,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Population density,100,0,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Roads,40.88685297,4.68296732,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,y,18.58583443,4.32440486,4,185.06496,0.5140157,134.07407,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Croplands,24.70821924,11.26799247,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Navigable water,57.57873117,6.31774845,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Pastures,55.15782904,9.48845227,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Population density,100,0,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,Roads,42.34750268,4.51452866,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,ChocÃ³-DariÃ©n moist forests,y,17.45351187,2.89886792,4,39.86625,0.5554704,28.68058,BGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,Croplands,2.57140982,1.89878846,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,Navigable water,42.63704006,4.41065995,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,Pastures,41.81711424,4.01128744,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,Population density,60.34428626,4.55508482,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,Roads,38.24147462,4.93905367,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,y,100,0,4,143.11888,0.564484,111.13271,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,Croplands,40.62540673,6.3656176,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,Navigable water,70.836967,7.1355681,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,Pastures,0.15811958,0.48852182,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,Population density,74.95907064,9.76342206,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,Roads,38.08082279,5.56992147,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Cross-Niger transition forests,y,100,0,4,70.86299,0.4856492,44.84723,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,Croplands,65.89657441,6.2321566,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,Navigable water,4.92118907,5.83429787,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,Pastures,11.34376577,5.39050099,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,Population density,79.22681504,11.03000086,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,Roads,97.88930885,3.42381899,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali montane rain forests,y,90.17971749,9.54384866,4,161.73266,0.496974,122.2865,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,Croplands,23.9106312,4.20515673,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,Navigable water,38.65124784,5.08810902,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,Pastures,0,0,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,Population density,54.42646913,6.84313254,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,Roads,59.03426671,7.72984783,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Eastern Java-Bali rain forests,y,100,0,4,159.51284,0.5189756,107.2418,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,Croplands,99.61117019,1.74305486,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,Navigable water,55.76329139,5.93173865,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,Pastures,20.66194504,3.71596253,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,Population density,67.54102984,7.15242995,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,Roads,57.49786334,11.48815625,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,y,82.50430619,8.732234,4,124.69091,0.6281659,93.22887,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,JuruÃ¡-Purus moist forests,Navigable water,92.83607268,11.87832198,2,129.42107,0.1525572,90.48362,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,JuruÃ¡-Purus moist forests,Pastures,41.44299181,16.03893468,2,129.42107,0.1525572,90.48362,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,JuruÃ¡-Purus moist forests,Population density,87.66813051,14.4999188,2,129.42107,0.1525572,90.48362,AGC,TropMoBF
Tropical & Subtropical Moist Broadleaf Forests,JuruÃ¡-Purus moist forests,Roads,28.28669705,12.39152248,2,129.42107,0.1525572,90.48362,AGC,TropMoBF
